1558679246, 100.763, ↓我玩游戏时地震了
1558679369, 237.528, ？！
1558680073, 151.544, 我也觉得这是孔子
1558681370, 131.095, 双语字幕好评
1558682092, 5.888, 我在b站看钢琴家！
1558682124, 29.461, 我在b站看钢琴家！
1558683291, 85.166, 在b站再一次回味
1558685622, 12.126, 小逼逼你在吗？
1558686130, 25.857, 和母亲一起看的 好喜欢这部电影~
1558686387, 246.878, ???
1558687792, 5.546, 厉害了
1558688071, 269.909, 真实可怜
1558688174, 75.819, 最年轻的奥斯卡影帝吧，得奖时还不到
1558688204, 75.819, 最年轻的奥斯卡影帝吧，得奖时还不到30岁。
1558688277, 0.0, 瞧我发现了什么！！！
1558688492, 14.118, 冲冲冲
1558689138, 246.458, 战争年代你指望女人的地位有多高？
1558689294, 6.28, 厉害了
1558690167, 141.738, 见到爱豆的你
1558690485, 295.889, md，前面的有病吧，王你妹啊，吸烟你妹啊
1558690631, 19.109, 卧槽，这个电影居然有了，b站什么时候上《艺术家》
1558690649, 37.558, 很早以前看过了，很好看的电影
1558690972, 243.756, 听到bbc on London  我想拿起笔
1558691505, 7.641, 来了！
1558691860, 29.696, ！woc居然有这个
1558692835, 43.798, 肖邦夜曲
1558693320, 235.993, 承包空屏
1558693585, 90.706, 还不逃命？
1558693819, 324.532, 直接沦陷
1558693846, 351.232, 藏起来
1558694360, 12.608, 卧槽为什么我没有声音
1558694652, 256.18, 然而英国法国太菜了
1558695106, 74.193, 我记得这个主演是小时候就学了钢琴的
1558695473, 292.18, 苏德会师
1558695585, 176.692, 太好了！我喜欢
1558695695, 345.263, 没人吗？？？
1558695735, 4.038, 我是什么色？:
1558695753, 20.991, 经典啊
1558695775, 43.228, 天杀的法西斯卐
1558695792, 307.285, 喜欢b张。站的这档节目
1558695816, 183.14, 一家子都是大鼻子
1558695949, 32.75, 小时候中央六套看过
1558696301, 170.288, 德国法西斯来了
1558696825, 299.864, 233333333wdnmd
1558696894, 71.325, 是你，黑影军团的头领
